scrutinium (Lat.)   	秘密投票（如選舉教宗）
scyphos (Lat.)   	杯爵；杯
seal   	緘；封緘
seal   	神印
seal of baptism   	聖洗印記
seal of confession   	告解秘密；告解守秘
seal of the Spirit   	聖神的印記
secession church   	分離的教會
second coming of Christ   	基督第二次來臨
second death   	第二次死亡
second grace   	再賦恩寵
second order   	第二會
secondary cause   	第二因
secrecy   	秘密狀態
secrecy   	遮蓋；掩飾
secrecy   	秘密狀態；保密能力
secret   	秘密的；奧秘的
secret discipline    	秘密規定；秘密規則
secret marriage   	秘密婚姻；秘密結婚
secret, Messianic   	默西亞的秘密
secret, professional   	職業秘密
sect   	派；門派
sect   	學派
sect, radical    	極端教派；激進派
sectarian   	分離派教會信徒
sectarian   	宗派門徒
sectarian   	教派的；門派的
sectarianism   	教派主義
secular   	現世的；世俗的；今世的
secular   	非宗教的；非教會的
secular   	平信徒；在俗教友
secular arm   	世俗的手
secular clergy   	世修聖職界
secular clergy   	教區聖職界
secular institute   	在俗團體
secular involvement   	入世
secular priest   	教區神父；教區司鐸
secularism   	俗化主義
secularism   	世俗主義
secularism   	唯俗論
secularity   	俗化思想
secularization   	俗化運動
secularization   	使脫離宗教
secularization   	還俗
secularized Christanity   	世俗化的基督信仰
secularized Christianity   	俗化基督宗教
secularized Christology   	俗化基督論
secundum (Lat.)   	依照；按照；依據
secundum aliud (Lat.)   	依照其他；依據其他
secundum legem (Lat.)   	依照法律；依據法律
secundum quid (Lat.)   	按照某方面；依據某方面
secundum se (Lat.)   	按照自己；依據自己
sede vacante (Lat.)   	空座時
sedes (Lat.)   	座位；座
sedes Sapientiae (Lat.)   	上智之座
sedes apostolica (Lat.)   	宗座
sedes confessionalis (Lat.)   	告解室；告解亭
sedes doctrinae (Lat.)   	教義之座
seduction   	誘惑；唆使
see   	主教、總主教、教宗的轄區、職位
see   	座堂
seeker   	尋求者
seeker   	探求者
segregation   	隔離；分離
selection   	選拔；挑選；淘汰
selection, natural   	自然淘汰
self   	自身；自我；自己
self   	私心；私欲；私利
self, absolute   	絕對的自我
self, actual   	現實我
self, false    	假我
self, ideal    	理想我
self, pure   	純我
self-actualization   	自我實現
self-annihilation   	自我消滅
self-communication   	自我通傳
self-consciousness of Christ    	基督的自我意識
self-control   	自我控制
self-deception   	自我欺騙
self-deification   	自奉若神
self-denial   	棄絕自己
self-discipline   	自律
self-effacement   	自我衰微
self-emptiness   	自我空虛
self-existence   	自有
self-existence; self-subsistence   	自存
self-generating   	自生的
self-hood   	我性
self-hood   	我態
self-hood   	自身懷孕
self-immolation   	自我祭殺；自我祭獻
self-justification   	自我成義；（新教或其它譯名）自我稱義  
self-knowledge   	自我認知
self-love   	私愛；自愛
self-redemption   	自救
self-renunciation   	自我棄絕
self-revelation   	自我啟示
self-righteousness   	偽善
self-righteousness   	自以為正義
self-sacrifice   	自我奉獻；自我犧牲
self-sufficiency   	自我滿足
self-transcendence   	自我超越
self-transcendence    	自我超越
semen spirituale (Lat.)   	精神的胚種
semi-arianismus (Lat.)   	半亞略主義
semi-consciousness   	半意識
semi-orthodoxy   	半正統神學
semi-orthodoxy    	半正統信仰
semi-paganism   	半異教主義
semi-paganism    	半異教主義；半非基督宗教的思想
semi-rationalism    	半理性主義
semi-traditionalism    	半傳統主義
seminarian   	修生
seminarium (Lat.)   	修院；修道院
seminarium interdioecesanum (Lat.)   	聯合修院
seminarium maius (Lat.)   	大修院
seminarium minus (Lat.)   	小修院
seminarium regionale (Lat.)   	總修院
seminary   	修院；修道院
semper reformanda   	常予更新
semper reformanda   	不斷改革
semper reformanda (Lat.)   	應不斷革新；應不斷更新
sensationalism   	感覺主義
sensationalism   	感覺論
sensationism   	感覺主義
sense knowledge    	感官知識
sense of Scripture    	聖經的意義
sense of Scripture, allegorical    	聖經的寓意性意義
sense of Scripture, anagogical    	聖經的末世性意義
sense of Scripture, fourfold    	聖經的四種意義（向度）
sense of Scripture, fuller   	聖經的更豐富意義
sense of Scripture, literal    	聖經的字面意義
sense of Scripture, mystical    	聖經的奧秘意義
sense of Scripture, spiritual    	聖經的靈修意義
sense of Scripture, tropological    	聖經的比喻性意義
sense of faith    	信仰的感覺；信仰的敏感性
sense, accommodated    	適應的意義
sense, common   	常識；見識
sense, illative    	推理的意義；推論的意義
sense, in the strict   	狹義而言；嚴格而論
sense, moral    	倫理意義；倫理意識
sense, semantic    	語義的意義
senses, dark night of the    	感官黑夜
sensibility   	感性
senstionalism   	唯覺論
sensu strictiore (Lat.)   	更狹義而言；更嚴格而論
sensu strictissimo (Lat.)   	最狹義而言；最嚴格而論
sensu stricto (Lat.)   	狹義而言；嚴格而論
sensualism   	肉欲主義；享樂主義
sensualism   	官能論；感覺論
sensus (Lat.)   	感官；官能
sensus (Lat.)   	感覺；感受
sensus (Lat.)   	意義
sensus accomodatitius (Lat.)   	適應的意義
sensus allegoricus (Lat.)   	寓意
sensus communis (Lat.)   	常識；見識
sensus compositus (Lat.)   	整體的意義
sensus divinitatis (Lat.)   	對神的直覺；對神的體驗
sensus fidei (Lat.)   	信仰的感覺；信仰的敏感性
sensus fidelium   	信仰感
sensus fidelium (Lat.)   	信仰的敏感性
sensus literalis (Lat.)   	字面意義
sensus literalis compositus (Lat.)    	整體性字面意義；整體性的經文意義
sensus literalis simplex (Lat.)   	簡單的字面意義；簡單的經文意義
sensus moralis (Lat.)   	倫理意義
sensus mysticus (Lat.)   	神秘意義
sensus plenior   	更完滿之意義
sensus spiritualis (Lat.)   	靈修意義
sentence   	警句；格言；諺語；（新教或其它譯名）判決；宣判  
sententia (Lat.)   	意見；名言；格言
sententia bene fundata (Lat.)   	有根據的意見
sententia communis (Lat.)   	一般意见
sententia fidei proxima (Lat.)   	近乎信仰的意见
sententia probabilior (Lat.)   	更可靠意見
sententia probabilis (Lat.)   	可靠意见
sententia theologice certa   	神學確定意見
sententiae (Lat.)   	意見；名言；格言
sententiae ferendae (Lat.)   	待科罰
sententiae latae (Lat.)   	自科罰
sentential ad fidem pertinens   	屬於信理的意見
sentential pia   	虔誠意見
sentire cum ecclesia (Lat.)   	與教會同感
separatio (Lat.)   	分離；分開；分隔；分居
separatio thori (Lat.)   	（夫婦）分居
separation church and state   	政教分離
separation of church and state    	政教分離
separatism   	分裂主義
separatism   	分離主義
separatism   	脫離國教
separatists   	分離派
separatists   	分離主義者
septem (Lat.)   	七
septem peccata mortalia (Lat.)   	七罪宗
septem sacramenta (Lat.)   	七件聖事
septem vitia capitalia (Lat.)   	七罪宗
seraphic    	熾愛天使的
seraphic Doctor; Doctor Seraphicus   	熾愛天使博士
seraphic Father   	熾愛天使之父（亞西西方濟各）
seraphim   	熾愛天使
seraphim   	色辣芬
serenity   	平靜；寧靜；安詳
sermon   	說教
sermon   	宣講聖道
sermon on the mount   	山中聖訓；（新教或其它譯名）登山寶訓；山頂佈道  
serva me, servabo te (Lat.)   	保護我，我保護你
serva ordinem et ordo te servabit (Lat.)   	遵守秩序，秩序就保護你
servant of God   	天主的僕人
servant of God   	上帝的僕役
servant of Yahweh   	上主的僕人
serve   	侍奉；侍候
serve; service   	供職
service , penitential    	懺悔禮儀
service, liturgical    	禮儀；禮拜
servum arbitrium (Lat.)   	奴隸意志；不自由的意志
servus servorum   	天主眾僕之僕
servus servorum Dei (Lat.)   	天主仆中之仆（教宗）
seven capital sins   	七罪宗
seven capital sins    	七罪宗；（新教或其它譯名）七宗罪  
seven churches    	七（個）教會
seven deacons   	七位執事
seven gifts of the Holy Spirit    	聖神七恩
seven last words    	臨終七言；架上七言
seven penitential psalms   	七篇懺悔聖詠
seven sacraments    	七件聖事
seven sorrows of Our Lady   	聖母七苦
seven virtues    	七德（三超德四樞德）
sex, premarital    	婚前性行為
sexism   	性別主義
sexism   	性別歧視；性別偏見；（新教或其它譯名）性欲崇拜  
shalom (Heb.)   	平安；和平
sharing of merits    	相通功；善功相通
shewbread   	供餅；奉獻的麵餅
shift of paradigm    	典範的轉換
showbread   	聖殿麵餅
showbread   	供神麵包
shrine   	神龕；聖壇；聖殿
sigillum (Lat.)   	印記
sigillum confessionis (Lat.)   	告解秘密；告解守秘
sign   	預兆
sign of the cross   	十字聖號
signans (Lat.)   	信號物
signified; signatum (Lat.)   	信號所指
signifier   	信號物
signs of the times   	時代徵兆；時代訊號
signum (Lat.)   	象徵；徵兆
signum (Lat.)   	標記；記號；訊號
signum configurativum   	摹擬性表記
signum crucis (Lat.)   	十字記號；十字標記
signum dispositivum (Lat.)   	準備記號；準備標記
signum distinctivum   	鑑別表記
signum efficax (Lat.)   	有效記號；有效標記
signum obligativum (Lat.)   	義務記號；義務標記
signum praedestinationis   	預定的記號
signum rei sacrae (Lat.)   	神聖事物的記號；神聖事物的標記
signum reisacrae   	神聖事物的表記
signum unitatis   	合一記號
silentium (Lat.)   	寂靜；肅靜
silentium (Lat.)   	靜默；沉默；緘默
silentium obsequiosum   	尊敬的緘默
similitudo   	光榮的（天主）肖像
similitudo (Lat.)   	相似性；類似性；相像性
similitudo (Lat.)   	相似處；類似點
similitudo Dei (Lat.)   	相似天主；（新教或其它譯名）與天主相似  
similitudo gloriae   	相似（天主的）光榮
simony   	聖職交易
simony   	西滿罪
simony   	買賣聖職
simple discernment of spirits   	普通的辨別神類
simple vow   	簡願
simplex omnino (Lat.)   	至純
simplicitas (Lat.)   	單純性；單一性；（新教或其它譯名）單一性；單純性  
simplicitas (Lat.)   	簡單；簡明；簡易；（新教或其它譯名）單純；純樸；儉樸；樸素  
simplicitas Dei (Lat.)   	天主的純一
simplicity   	樸素
simplicity; unity   	單一
simul (Lat.)   	一起；一齊；同時
simul iustus et peccator   	同時為義人和罪人
sin against the Holy Spirit   	冒犯聖神的罪
sin of ignorance   	無知的罪
sin offering   	贖罪祭
sin, actual   	本罪；現實罪
sin, deadly   	死罪
sin, habitual   	習慣性的罪
sin, mortal   	死罪
sin, original   	原罪
sin, original originated   	果性原罪
sin, original originating   	因性原罪
sin, personal   	本罪
sin, social   	社會性的罪
sin, structural   	結構性的罪
sin, venial   	小罪；輕罪
sin, voluntary   	故意的罪
sin-offering   	贖罪祭
sine ira et studio (Lat.)   	不以情緒，不以私利
sinlessness   	純潔無玷
sinlessness   	無辜；無罪
sinner   	罪人
sinner   	有罪的信者
situation ethics   	情況倫理
situation ethics   	場合倫理
situation, ethics   	場合倫理學；處境倫理學；情況倫理
skepsis (Gk.)   	懷疑
skepticism   	懷疑論；懷疑說；懷疑主義
skepticism, ethical   	倫理懷疑論
skepticism, philosophical   	哲學懷疑論
skepticism, radical   	徹底的懷疑主義
skepticism, theological   	神學懷疑論
skepticism, universal   	普遍懷疑主義
social Gospel   	社會福音
social doctrine of the Church   	教會的社會思想
social gospel   	社會福音
social teaching of the Church   	教會的社會訓導
socialism   	社會主義
socialism, Christian   	基督徒社會主義；基督宗教社會主義
socialization   	社會主義化
societas (Lat.)   	社會；團體；社團
societas amoris   	愛的團體
societas perfecta (Lat.)   	完整的社會
society   	社會；團體；社團
society, sacralized    	神化社會
society, secularized    	俗化社會
sociology of religion    	宗教社會學
sodomia (Gk.)   	雞奸；獸交；口交；屍奸；（新教或其它譯名）同性戀  
sodomy   	雞奸；獸交；口交；屍奸
sola Scriptura   	唯獨聖經
sola Scriptura   	獨靠聖經
sola Scriptura (Lat.)   	唯靠聖經
sola fide   	信仰唯一
sola fide   	唯獨因信
sola fide (Lat.)   	唯靠信仰
sola gratia   	獨靠聖寵
sola gratia   	唯靠恩典
sola gratia (Lat.)   	唯靠恩寵
solemn vow   	顯願
soli Deo gloria   	光榮只歸天主
soli Deo gloria   	榮耀唯歸上帝
soli Deo gloria (Lat.)   	光榮歸於天主；（新教或其它譯名）榮耀歸上帝  
solidarity   	共同人格
solipsism   	唯我論
solipsism   	唯我論；唯我主義
solipsismus (Lat.)   	唯我論；唯我主義
sollicitudo (Lat.)   	關懷；掛慮
solum Verbum   	獨靠聖言
solum Verbum (Lat.)   	唯靠聖言
somatic   	身體的；肉體的
somatic   	肉體性的存在
son of God   	天主的子女
sonship, divine    	天主子性
soothsaying   	預兆；徵兆
soothsaying   	占卜；預測未來
sophia (Gk.)   	智慧
sophism   	詭辯；謬論
sorcerer   	巫師；術士
sorceress   	女巫；巫婆
soteriology   	救恩論；救恩學；（新教或其它譯名）救贖論  
soteriology   	耶穌救世學
soteriology   	救援論
soul   	魂
soul   	鬼魂
soul, intellectual    	靈魂
soul, sensitive    	覺魂
soul, transmigration of the    	輪回；轉世
soul, vegetative   	生魂
soul-entity   	靈魂體
source criticism   	源流批判
sources of theological knowledge   	神學知識的來源
sovereign   	絕對至上的
sovereign   	握至高無上權的
sovereign   	元首
sovereign   	最高統治者
sovereign   	至高無上的
sovereignty   	至高無上之權威
sovereignty   	宗主教權
speaking in tongues    	講方言；說異語
special grace   	特殊恩寵
special revelation   	特殊啟示
species (Lat.)   	形象；形式；外形
species (Lat.)   	種；物種；種類
species (Lat.)   	彌撒餅酒
species eucharistica (Lat.)   	聖體聖事外形；感恩聖事的形式
species expressa (Lat.)   	表現的心象；表現的形象
species impressa (Lat.)   	接受的心象；接受的形象
species intelligibilis (Lat.)   	理智的心象；理智的形象
species panis (Lat.)   	麵餅的外形
species sacramentales (Lat.)   	聖事的外形
species sensibilis (Lat.)   	感覺的心象；感覺的形象
species vini (Lat.)   	葡萄酒的外形
species, Eucharistic   	聖體聖事的外形；感恩聖事的外形
speculation, theological   	神學的思辨
speculative   	思考信理學
speculative dogmatic theology   	理論信理神學
speculative theology   	思辨神學
speculative theology   	推理神學
speculative theology   	思辨神學
spes (Lat.)   	希望；望德
spiraculum (Lat.)   	氣孔；氣門；通風口
spiraculum vitae (Lat.)   	生氣；生命之氣
spirare (Lat.)   	噓氣；呼吸；颳風
spirari (Lat.)   	被噓氣；被吹噓
spiratio (Lat.)   	發；發出；生發
spiratio activa (Lat.)   	主動發生；主動發生性
spiratio passiva (Lat.)   	被動發生；被動發生性
spiration of the Holy Spirit   	聖神發於聖父聖子
spiration of the Holy Spirit   	聖神之被發
spiration, active   	主動發生；主動發生性
spiration, passive   	被動發生；被動發生性
spiratus   	所噓之氣
spirit   	精神體
spirit of God   	神的神
spirit, absolute   	絕對的精神
spirit, bad   	魔鬼；惡神；（新教或其它譯名）邪靈  
spirit, dark night of the   	靈性的黑夜
spirit, evil   	魔鬼；惡神；（新教或其它譯名）邪靈  
spirit, good   	善神
spirit, pure   	純神
spirit, religious   	宗教精神；修道精神
spirit; spiritual being   	神體
spiritism   	通靈術；招魂術
spiritismus (Lat.)   	通靈術；招魂術
spirits, discernment of   	辨別神類；分辨神類
spiritual   	神的；精神的；精神體的；（新教或其它譯名）靈的；心靈的；神靈的  
spiritual   	神修的
spiritual   	神師
spiritual being   	精神存有物
spiritual combat   	精神戰鬥；靈性戰鬥
spiritual consolation   	神慰
spiritual direction   	靈修指導
spiritual direction   	神修指導
spiritual dryness   	神枯
spiritual exercises   	神操；靈性的操練
spiritual father   	心靈的醫治；心靈治愈
spiritual food   	靈糧
spiritual food   	神糧
spiritual healing   	心靈上的醫治
spiritual joy   	精神之歡悅
spiritual joy   	神樂
spiritual joy   	靈性的喜樂
spiritual life   	靈修生活；神修生活
spiritual life   	神修生活
spiritual porfit   	神益
spiritual poverty   	神貧
spiritual practice   	神業
spiritual relationship   	靈性生活中的手足之情
spiritual relationship   	靈性關係
spiritual relationship   	神親
spiritual relish   	神味
spiritual theology   	靈修學
spiritual theology   	神修學
spiritual union   	精神性結合
spiritual works of mercy   	靈性善功；精神善功
spiritualis (Lat.)   	神的；精神的；精神體的；（新教或其它譯名）靈的；心靈的；神靈的  
spiritualism   	通靈術；招魂術
spiritualism   	靈修學派
spiritualism   	精神論；（新教或其它譯名）唯靈論  
spiritualism   	屬靈主義
spiritualism   	精神主義
spiritualitas (Lat.)   	屬靈性；精神性
spiritualitas (Lat.)   	靈修；神修
spirituality   	靈修
spirituality   	屬靈性
spirituality, African   	非洲靈修
spirituality, Asian   	亞洲靈修
spirituality, Christian   	基督徒靈修；基督宗教靈修
spirituality, Eastern   	東方靈修
spirituality, Indian(Hindu)   	印度靈修
spirituality, Religious   	修會靈修；三愿靈修
spirituality, Western   	西方靈修
spirituality, active   	入世靈修；動態靈修
spirituality, biblical   	聖經靈修
spirituality, contemporary   	現代靈修
spirituality, creation   	創造靈修；受造界的靈修
spirituality, liberation    	解放靈修
spirituality, modern   	現代靈修
spirituality, monastic   	出世靈修；修院靈修；隱修靈修
spirituality, mystical    	神秘靈修；密契靈修
spiritualization   	神化；精神化
spiritus (Lat.)   	神；精神；精神體；（新教或其它譯名）靈；心靈；神靈  
spiritus (Lat.)   	氣息；風
spiritus (Lat.)   	天使；鬼
spiritus, completus (Lat.)   	完備的精神體
spiritus, incompletus (Lat.)   	不完備的精神體
spirtual reading   	看聖書
spoken Gospel   	宣講的福音
sponsa Christi (Lat.)   	基督凈配；基督的新娘
sponsalia (Lat.)   	訂婚
sponsor (Lat.)   	代父母；陪伴者
sponsus (Lat.)   	訂婚者；未婚夫；凈配
spontaneity   	自生
stabilitas loci (Lat.)   	居所之固定
stability   	恆常
stability, vow of    	恒常願
stall   	聖職座位
stall   	牧師度
standard, double    	雙重標準
standard, ethical    	倫理的標準
stante pede (Lat.)   	挺身站立
state   	政府
state church   	國家教會
state of fallen nature    	（人性的）墮落狀態
state of glorified nature   	榮福狀態
state of grace    	恩寵狀態；恩寵境界
state of human nature   	人性狀態
state of integral nature    	（人性的）完整狀態
state of original justice    	原始正義狀態
state of pure nature   	純粹人性狀態
state religion   	國家宗教
statio (Lat.)   	集合之處；（新教或其它譯名）小齋  
stations of the cross    	苦路；十四處苦路
status (Lat.)   	狀態；姿勢；位置
status exaltationis (Lat.)   	高舉狀態
status exinanitionis (Lat.)   	自我空虛狀態
status gloriosus (Lat.)   	榮福狀態
status gratiae (Lat.)   	恩寵狀態；恩寵境界
status humiliationis (Lat.)   	謙卑狀態
status integritatis (Lat.)   	完整狀態
status quo (Lat.)   	現狀；現況
statute   	規章；規程
stewardship   	受託
stigma   	聖傷
stigma   	聖痕
stigma; stigmata (Gk.)   	恥辱；羞辱；詆毀
stigmata   	五傷
stigmatization   	聖痕顯現
stigmatization   	印五傷
stigmatization   	受印記
stigmatization   	誣蔑
stipend   	獻儀；薪俸；薪水
stipendium (Lat.)   	獻儀；薪金
stoic   	斯多亞派學者；斯多噶學派者
stoic   	禁欲主義者
stoic   	堅忍主義者
stoical   	禁欲的；清心寡欲的
stoical   	斯多亞學派的；斯多噶學派的
stoicism   	禁欲主義；清心寡欲主義
stola (Lat.)   	（神職人員的）領帶；聖帶
stole   	（神職人員的）領帶；聖帶
strength   	膂力
strengthening grace   	增強恩寵
strict   	嚴厲的
structural sin   	結構性的罪
structuralism   	構造主義
structuralism   	結構論
stumbling block   	絆腳石
stylite   	高柱苦修士；坐柱修道者
stylite   	柱頂隱修士
sub lege (Lat.)   	法律之下
sub una specie (Lat.)   	單領聖體；領聖體一形
sub utraque specie (Lat.)   	兼領聖體聖血
sub-apostolic   	續宗徒時代的
sub-apostoloic   	緊接宗徒時期的
sub-human   	次人性
sub-human   	類人的
subapostolic   	宗徒時代後期的；后宗徒時代的
subapostolic age   	宗徒時代後期
subapostolicus (Lat.)   	后宗徒時代的
subconscious   	下意識的；半意識的
subconsciousness   	下意識；半意識
subculture   	次文化
subdeacon   	副執事；副助祭
subdeacon   	副助祭
subdeacon   	次副祭；（新教或其它譯名）副會吏  
subiectum (Lat.)   	主體；自我
subiectum quo (Lat.)   	藉此主體；因此主體
subiectum quod (Lat.)   	主體本身
subject   	我
subject, juridical   	法律主體；法人
subject, moral   	道德主體；倫理主體
subject; suffragan   	隸屬的
subjective redemption   	主觀的救援
subjective redemption   	主體救贖
subjectivism   	主觀論
subjectivism   	主觀主義；主體主義
subjectivism, ethical   	倫理主觀主義
subjectivism, moral   	道德主觀主義
subjectivism, transcendental   	先驗主觀主義
subjectivity   	自我本位
subjectivity   	主體性
sublapsarianism   	墮落後神選說
sublimation; sublime;   	昇華
sublime   	宏偉的；壯觀的；莊嚴的
sublime   	高尚的；崇高的；尊貴的
submission   	謙遜
submission   	屈服
subordinationism   	次位論
subordinationism   	附屬說
subpanatio   	餅下說
subsidiarity   	扶助原則
subsidiarity, principle of   	輔助原則
subsistence   	自立性
subsistent being   	自立存有
subsistentia (Lat.)   	自立性；自立體
substance   	實體
substance   	本體
substance, primary   	第一實體；第一性體；主要實體
substance, secondary   	第二實體；第二性體；次要實體
substantia (Lat.)   	實體；本體；性體
substantia completa (Lat.)   	完整的實體；完整的性體
substantia composita (Lat.)   	組成的實體；合成的性體
substantia incompleta (Lat.)   	不完整的實體；不完整的性體
substantia prima (Lat.)   	第一實體；第一性體；主要實體
substantia secunda (Lat.)   	第二實體；第二性體；次要實體
substantia simplex (Lat.)   	單純的實體；單純性體
substantial   	性體的
substantial   	本體的
substantial change   	實體改變；性體的改變
substantial conversion   	自立體的轉變
substantial conversion   	本體的轉變
substantiality   	實體性
substitutionary atonement   	替代救贖論
subtlety   	微妙
subunites   	單領一形派
subunites   	僅領聖體派
succession, apostolic   	宗徒繼承
successor   	繼承人
successor   	接任者
suffering   	損害
suffering God   	受苦的上帝
suffering servant   	受苦的僕人
sufficient grace   	充足恩寵
sufficient grace   	足夠恩寵
suffragan   	副牧師
suffragan bishop   	輔理主教；助理主教
suffrage   	通功代禱
suffrage   	代行善工
suffragium (Lat.)   	代禱
suffragium (Lat.)   	選舉；投票
suggestio verborum (Lat.)   	聖經語言的暗示
sui generis (Lat.)   	獨一無二的
summa (Lat.)   	大綱；大全
summa casuum (Lat.)   	倫理問題解疑大綱；（新教或其它譯名）良心問題實例大全  
summa confessionis (Lat.)   	聽告解提要
summa theologica   	神學總論
summa theology   	神學大全
summum (Lat.)   	最高的；至上的
summum bonum (Lat.)   	最高的善；至善
summum ens (Lat.)   	最高的存有物
superbia (Lat.)   	驕傲
superintendent   	監督；管理人
superior    	長上；上司；院長
superior conventus (Lat.)   	（修道团体的）院長
superior, ecclesiastical   	神長
superior, general   	總會長
superior, local   	院長
superior, major   	高級上司
superior, minor   	地方上司
superior, provincial   	省會長
superior, regional   	區會長
supernatural character   	超性特質
supernatural endowment   	超性稟賦；超性天賦
supernatural gift   	超性恩惠
supernatural life   	超性生命；超性生活
supernatural order   	超性秩序；超自然界
supernatural theology   	超性神學
supernatural virtue   	超德；超性德能
supernaturale (Lat.)   	超性；超自然
supernaturale (Lat.)   	超性的；超自然的
supernaturale secundum modum   	方式的超自然
supernaturale secundum substantiam   	本質的超自然
supernaturalis (Lat.)   	超性的；超自然的
supernaturalis absolute (Lat.)   	絕對超性的；絕對超自然的
supernaturalis quoad modum (Lat.)   	方式超性的；形式超性的
supernaturalis quoad substantiam (Lat.)   	實體超性的
supernaturalis relative (Lat.)   	相對超性的；相對超自然的
supernaturalism   	超性主義；超自然主義
supernaturalism, moderate   	緩和的超性主義
supernaturalism, radical   	極端的超性主義；徹底的超性主義
supernature   	超自然神學
superstitio (Lat.)   	迷信
superstition   	迷信
superstructure, cultural   	文化的上層結構
superstructure, mental   	心靈的上層結構
superstructure, religious   	宗教的上層結構
supplemental ordination   	授與聖職補充辦法
supplication   	呼籲；哀求；懇求
suppositio (Lat.)   	代用；借用；代替；（新教或其它譯名）假定  
suppositio formalis (Lat.)   	形式的假定；形式的借用
suppositio materialis (Lat.)   	實質的假定；實質的借用
suppositum (Lat.)   	主體；自立體
suppositum intelligens (Lat.)   	理性的主體；理性的自立體
suppression   	鎮壓
suppression   	隱蔽
suppression   	扣留
supralapsarianism   	墮落前神選說
supramundanitas (Lat.)   	超現世性；超世界性；超凡心態
supranaturalism   	超性主義；超自然主義
supremacy   	至高無上
supremacy   	至高權
supreme God   	至高無上的天主
supreme God   	至上神
surplice   	短白衣
surrealism   	超現實主義；超現實派
surrogate motherhood   	代孕母職；代理母職
sursum corda (Lat.)   	請舉心向上！
suspensio (Lat.)   	禁罰；停職罰
suspensio a sacris (Lat.)   	聖事停職罰
suspension   	禁罰；停職罰
swear   	妄用神名
swear   	宣誓
swear; vow   	立誓
swear; vow   	發誓
sweetness   	甘飴
syllogism   	三神論
syllogism   	三段論式
syllogism, categorical   	範疇三段論式
syllogismus practicus (Lat.)   	實踐三段論式
symbol of faith   	信經；信條；信綱
symbol, primary   	首要象徵
symbol, real   	實在象徵
symbolic logic   	符號邏輯
symbolic theology   	象徵神學；（新教或其它譯名）信仰神學  
symbolic theology    	象徵神學
symbolics   	象徵論；宗教象徵論
symbolics   	象徵學
symbolism   	象徵性；象徵主義
symbolofideism   	信經象徵主義
symbolon (Gk.)   	符號；記號；標記
symbolum (Lat.)   	象徵；標記；符號
symmetry   	相稱；勻稱；對稱
synagogue   	聚會
synapheia   	合一；統一
synaxis   	聚會；集會
synchronic   	共時的；同時發生的
syncretism   	混合主義
syncretism, cultural   	文化混合主義；文化調和主義
syndērēsis (Gk.)   	基本良心；原始良心
synecheia (Gk.)   	連續；連續性
synedrion (Gk.)   	公會議
synedrium (Lat.)   	公會議
syneidēsis (Gk.)   	良心；良知；（新教或其它譯名）意識  
synergism   	神人協作說
synergismus (Lat.)   	合作說；合力說
synergismus (Lat.)   	神人合作說；神人合力說
synod   	教長會議
synod   	會議；教會會議；宗教會議
synod of bishops   	主教會議
synod, diocesan   	教區會議
synod, national   	全國教務會議
synod; synagogue   	集會
synodus (Lat.)   	會議；教會會議；宗教會議
synopsis   	福音對觀；福音對照
synopsis   	對觀；對照
synopsis   	福音合參
synoptic   	對觀的；對照的；同觀的
synoptic   	對觀福音的
synoptic   	綱要的；提要的
synoptic gospels   	符類福音
synoptic gospels   	對觀福音
synoptic problem   	對觀福音問題
syntagma (Gk.)   	組合體；結構體；（新教或其它譯名）有條理的論文；有系統的陳述  
synthesis   	合一
synthesis (Lat.)   	綜合；綜合體
synthetic method   	綜合法
syntērēsis (Gk.)   	良心；良知；（新教或其它譯名）意識  
system of grace   	恩寵規律
systematic   	系統的
systematic   	成體系的
systematic   	體系性的
systematic theology   	系統神學；（新教或其它譯名）道義神學  
systematic theology   	神道學
systems of grace   	恩寵體系
sōma (Gk.)    	身體
sōma sēma (Gk.)   	身體（如）墳墓
sōphrosynē (Gk.)   	節制；中庸
sōtēr (Gk.)   	救援者；救贖者；拯救者
sōtēria (Gk.)   	救恩；救援；救贖；得救
tabernacle   	聖龕
tabernacle   	聖體櫃
tabernacle   	帳幕
tabernaculum (Lat.)   	聖體龕；聖體櫃；（新教或其它譯名）會幕；帳幕  
tablet, Nestorian   	景教碑
taboo; tabu   	禁忌；忌諱
tabula rasa (Lat.)   	白板（指空白心理狀態）
talio (Lat.)   	報復刑
taliter (Lat.)   	恰如；如此；類似
talmud   	猶太法典
talmud   	塔爾慕；（新教或其它譯名）塔木德；塔爾穆德  
targum   	塔爾古木；（新教或其它譯名）塔古姆譯本；他爾根  
targum   	阿拉美文聖經譯本
tariffed penitence; tariffed penance   	定額補贖懺悔
tartarus   	地獄
teaching   	指導
teaching authority of the church   	教會訓導權
teaching office   	訓誨職務
teaching office of the Church   	教會訓導職
teleology   	目的論
temperance   	節制；自製；（新教或其它譯名）節德  
temperantia (Lat.)   	節制；自製；（新教或其它譯名）節德  
temple of the Holy Spirit   	聖神的宮殿
templum (Lat.)   	聖殿；宮殿；殿宇
temporal value   	俗世價值；暫時的價值
temporary deacon   	臨時執事
temptation   	引誘；試探
temptation   	誘惑
ten commandments   	天主十誡
tentatio (Lat.)   	試探；引誘；誘惑
tentatio probationis (Lat.)   	考驗性的試探
tentatio seductionis (Lat.)   	誘惑性的試探
tentativeness   	試驗；試驗性；（新教或其它譯名）假設；假定  
terminism   	悔改期限論；悔罪過期說；（新教或其它譯名）名詞論；名稱論  
